campaign,campaign_id,shop,category,cat_src,name,price,rate,aff,product_id,image,start,end,live
Wavytalk様 × EnterCommerce,7642245656379180807,Wavytalk JP,美容・コスメ,id,【Wavytalk公式】マイナスイオンサーマルブラシ38mmヒートブラシロールブラシアイロン、ミディアム巻き髪、巻き髪ロング、ボブ巻き髪、おくれげ巻き髪、くびれ巻き、ワンホン韓国風、コテおすすめ、ヘアアイロンおすすめ、外巻きコテ、内巻きコテ、blowoutブローアウト、LED表示が付いている、異なった髪の毛のタイプのための5段階温度調節コテアイロンヘアアイロンヘアツール,"4,998円",9.0,https://affiliate.tiktok.com/api/v1/share/ALL8EOfnYrx6,1731724651022878082,product-images/1731724651022878082.jpeg,2026-05-21,2027-04-30,⚪︎
Wavytalk様 × EnterCommerce,7642245656379180807,Wavytalk JP,美容・コスメ,id,【Wavytalk公式】スチームストレートブラシ、ヘアストレートブラシアイロン、水蒸気でヘアケアのストレートブラシ4つの温度調整機能、ストレートアイロン、ヘアアイロンおすすめ、縮毛矯正不要！自然なツヤ髪に、おくれげ巻き髪、ホームサロン用のストレートナーコーム高速加熱、くし型スチームブラシアイロン、デュアル電圧、TikTok Shop限定,"9,499円",9.0,https://affiliate.tiktok.com/api/v1/share/ALL8EPLmohbm,1732486801099818370,product-images/1732486801099818370.jpeg,2026-05-21,2027-04-30,⚪︎
Wavytalk様 × EnterCommerce,7642245656379180807,Wavytalk JP,美容・コスメ,id,【Wavytalk公式】スチームヘアストレートアイロン、ロングミディアムボブヘアアイロンおすすめ、コテおすすめ、スチーム革新技术で髪を守りダメージ軽減⏐梅雨の季節にも最適⏐くせ毛・広がり髪・天然パーマにも対応、縮毛矯正不要！自然なツヤ髪に,"8,999円",9.0,https://affiliate.tiktok.com/api/v1/share/ALL8EOfnpl8Z,1733534942503929218,product-images/1733534942503929218.jpeg,2026-05-21,2027-04-30,⚪︎
（10%用）フルッタフルッタ様,7639236329373992712,フルッタフルッタ,食品,shop,【冷凍】フルッタフルッタ アサイーピューレ(プレーン 砂糖不使用) 400g (100gx4パック) 8袋,"8,796円",9.0,https://affiliate.tiktok.com/api/v1/share/ALL8N8FrzecW,1734822469941560512,product-images/1734822469941560512.jpeg,2026-05-13,2027-04-30,
（10%用）フルッタフルッタ様,7639236329373992712,フルッタフルッタ,食品,shop,【冷凍】フルッタフルッタ アサイーピューレ (ガラナシロップ 砂糖不使用) 400g (100gx4パック) 8袋,"8,796円",9.0,https://affiliate.tiktok.com/api/v1/share/ALL8N7gPEUKP,1734822622011425984,product-images/1734822622011425984.jpeg,2026-05-13,2027-04-30,
（10%用）フルッタフルッタ様,7639236329373992712,フルッタフルッタ,食品,id,【冷凍】アサイーボウル 15食分 大人気3種食べ比べ(お家でアサイーボウル7食＆アサイーピューレ2種8食),"4,703円",9.0,https://affiliate.tiktok.com/api/v1/share/ALL8QFCA6yZr,1735175657497199808,product-images/1735175657497199808.jpeg,2026-05-13,2027-04-30,⚪︎
若翔様 x EnterCommerce,7655199501419136786,若翔,食品,id,【味の選択可能】チアシード蒟蒻ゼリー 30個セット（ぶどう・りんご・もも・レモン）｜美容＆健康習慣のおやつ 4セット以上のご購入で50%オフ,"1,760円",9.0,https://affiliate.tiktok.com/api/v1/share/ALKnoEqsMlWf,1735770306275083514,product-images/1735770306275083514.jpeg,2026-06-25,2027-05-31,
若翔様 x EnterCommerce,7655199501419136786,若翔,食品,id,【味の選択可能】ORO（オーロ）凍らせて食べる米粉ジェラート 30個入り（3袋×10個）　うめ&ピーチ・ゆず＆レモン｜4セットまとめ買いで34%オフ,"2,050円",9.0,https://affiliate.tiktok.com/api/v1/share/ALKnmoSanDFR,1736192112226305274,product-images/1736192112226305274.jpeg,2026-06-25,2027-05-31,
NOID様 x EnterCommerce,7653006225491805970,NOID,美容・コスメ,id,【医師監修/特許技術】NOID マグネシウムバーム［90日分］高吸収 リポソーム 濃縮 海洋深層水 マグネシウム 経皮吸収 ドクターズ マグネシウムクリーム 塩化マグネシウム 国産 MG 塗る 入浴剤 塗る サプリ 肩こり マッサージ 首 腰 スポーツ マッサージクリーム 慢性疲労 疲労回復 マグネシウムオイル ノイド 高濃度 ボディバター,"5,980円-17,940円",8.0,https://affiliate.tiktok.com/api/v1/share/ALKnnLxb2Rfn,1734460747168253922,product-images/1734460747168253922.jpeg,2026-06-19,2027-06-01,⚪︎
NOID様 x EnterCommerce,7653006225491805970,NOID,美容・コスメ,id,NOID マグネシウムバスソルト 500g,"5,980円",8.0,https://affiliate.tiktok.com/api/v1/share/ALKnsKt4Yqm3,1735768555983767522,product-images/1735768555983767522.jpeg,2026-06-19,2027-06-01,⚪︎
CICIBELLA × EnterCommerce,7629325921251641109,【公式】CICIBELLA,美容・コスメ,id,【夏先取りセール】CICIBELLA｜瞬間吸水ヘアドライタオル｜速乾 ｜約２分台で髪を乾かす｜豪華特典付き｜シシベラ,980円,8.0,https://affiliate.tiktok.com/api/v1/share/ALL8WJ4oxnOA,1731524258097366208,product-images/1731524258097366208.jpeg,2026-04-17,2027-02-28,
CICIBELLA × EnterCommerce,7629325921251641109,【公式】CICIBELLA,美容・コスメ,id,【大好評】CICIBELLA｜フェイスタオル｜60枚入り｜厚手｜洗顔使い捨てタオル｜シシベラ,750円,8.0,https://affiliate.tiktok.com/api/v1/share/ALL8UZLlE2uz,1731626331090879680,product-images/1731626331090879680.jpeg,2026-04-17,2027-02-28,
CICIBELLA × EnterCommerce,7629325921251641109,【公式】CICIBELLA,美容・コスメ,id,【新発売】CICIBELLA｜ミルキーシートマスク｜7枚入り個包装｜肌悩みに合わせて選べる４種類｜シシベラ,"4,536円-7,865円",8.0,https://affiliate.tiktok.com/api/v1/share/ALL8UZcgpjRh,1732466553330894016,product-images/1732466553330894016.jpeg,2026-04-17,2027-02-28,
CICIBELLA × EnterCommerce,7629325921251641109,【公式】CICIBELLA,美容・コスメ,id,【無くなり次第終了】CICIBELLA｜3袋購入で無料ギフト美容液１点++ヘアタオル1点付｜シシベラ,"2,040円",8.0,https://affiliate.tiktok.com/api/v1/share/ALL8WJ4pVh8l,1732782247720158400,product-images/1732782247720158400.jpeg,2026-04-17,2027-02-28,
CICIBELLA × EnterCommerce,7629325921251641109,【公式】CICIBELLA,美容・コスメ,id,CICIBELLA｜進化版新発売｜快息マスク｜20枚入り｜3Dマスク｜ 小顔効果｜シシベラ,"4,340円-5,106円",8.0,https://affiliate.tiktok.com/api/v1/share/ALL8UZLlVBJn,1732924454162629824,product-images/1732924454162629824.jpeg,2026-04-17,2027-02-28,
Vision様 × EnterCommerce,7643695731309741832,ビジョンショップ（ＶＩＳＩＯＮ）,生活・雑貨,id,【LIVE限定】3D 首振りサーキュレーター扇風機 上下左右自動首振り 1 台 4 役 空気循環 / 涼風 / 換気 / 衣類乾燥 3 段階風量調整 4 種類運転モード リモコン付き LED タッチパネル 12 時間タイマー 高さ 2 段階調節 省エネ 33W 最大 45dB 静音設計 軽量 2.9kg お手入れ簡単 25 畳対応 ホワイト / グレー 熱中症対策 夏の快適ライフに,"5,480円-9,180円",8.0,https://affiliate.tiktok.com/api/v1/share/ALL8DCqvQ4m3,1734934115269510150,product-images/1734934115269510150.jpeg,2026-05-25,2027-04-30,
TheOniku × EnterCommerce,7617841097436382984,TheOniku,食品,shop,【家族でおうち焼肉】TheOniku 【送料無料】 黒毛和牛 タレ漬けロースひとくちステーキ 冷凍 食品 牛肉 ロース肉 焼肉 バーベキュー 400g,"4,090円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8fImdAZzo,1734076411262306275,product-images/1734076411262306275.jpeg,2026-03-16,2026-12-31,
TheOniku × EnterCommerce,7617841097436382984,TheOniku,食品,shop,【家族でおうち焼肉】TheOniku 【送料無料】黒毛和牛ロース＆国産牛ヒレ ひとくちステーキ食べ比べセット 計800g,"8,070円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8fILC7zsh,1734078826429581283,product-images/1734078826429581283.jpeg,2026-03-16,2026-12-31,
TheOniku × EnterCommerce,7617841097436382984,TheOniku,食品,shop,【家族でおうち焼肉】TheOniku 国産牛ヒレ肉 タレ漬けカットステーキ 400g,"5,070円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8fImdRm4B,1734079069756491747,product-images/1734079069756491747.jpeg,2026-03-16,2026-12-31,
LIVE用特別料率キャンペーン,7604793940868908807,grano,生活・雑貨,shop,Grano Japan Wood Pellet 2000g - 高品質 (アカマツ),980円,7.0,https://affiliate.tiktok.com/api/v1/share/ALL8mZffRkDV,1734240686487864401,product-images/1734240686487864401.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,grano,生活・雑貨,shop,煙が少ない長時間燃焼ブリケット薪 6本(11kg) / 9本(17kg) / 15本(27kg)からお選びいただけます。,"3,980円-6,980円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8oBwXGfZm,1734241041290265681,product-images/1734241041290265681.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,こだわりのふわもちベーグル｜codomodo,食品,shop,【驚きのふわもち食感！】７つの厳選素材で作った至福のベーグル 送料無料｜ 保存料 不使用 【レンジとトースターで簡単調理！】 低脂質 低GI 国産小麦100% 阿蘇の天然水使用 手ごね低温熟成,"2,979円-5,022円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8k4bxIChA,1733268241387455775,product-images/1733268241387455775.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,タマチャンショップ,食品,id,タマチャンショップ 漁つまみ 詰め合わせ セット 国産 おつまみ 自然素材 添加物 海の幸 お中元 ギフト ヘルシー 珍味 酒の肴 高級 酒の肴,"1,500円-4,980円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8k4bwkHYp,1731755249826563466,product-images/1731755249826563466.jpeg,2026-02-09,2027-05-31,⚪︎
LIVE用特別料率キャンペーン,7604793940868908807,タマチャンショップ,食品,id,タマチャンショップ OH！オサカーナ 人気 3袋セット 人気詰め合わせセット！ いりこ 小魚 アーモンド アー モンドフィッシュ 片口 イワシ おやつ おつまみ,"1,339円-1,340円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8mZffAavo,1731766181783045514,product-images/1731766181783045514.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,タマチャンショップ,食品,id,＼1000回カムカム大作戦！／カムンベイビー 噛む美容習慣へ美味しい蒟蒻＆寒天から生まれたヘルシーチップス！低糖仕立て＆カロリー控えめで豊富な食物繊維。現代ニッポンの咀嚼回数を底上げする新おやつ。ダイエット 咀嚼 タマチャンショップ,"1,379円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8oBwWzVP9,1734960977407673738,product-images/1734960977407673738.jpeg,2026-02-09,2027-05-31,⚪︎
下町バームクーヘン様 x EnterCommerce,7657843788182112018,下町バームクーヘン,食品,id,【限界メガ盛りチャレンジBOX】【お得用簡易包装】バームクーヘン メガ盛り1kg 大容量の訳ありバームクーヘンメガ盛り切り落とし ※当商品は常温賞味期限約30日です。常温での発送となります。  簡易包装でお届けしております。そのため、商品に割れや崩れが生じる場合がございます。  ただし、品質や味には一切問題ございませんので、安心してお召し上がりください。,"1,999円",7.0,https://affiliate.tiktok.com/api/v1/share/ALKno5SpsRgt,1731785896277149269,product-images/1731785896277149269.jpeg,2026-07-02,2027-06-01,⚪︎
下町バームクーヘン様 x EnterCommerce,7657843788182112018,下町バームクーヘン,食品,shopmajor,【限界ギガ盛りチャレンジBOX】【お得用簡易包装】バームクーヘン ギガ盛り2kg 大容量のバームクーヘンギガ盛り切り落とし ※当商品は常温賞味期限約30日です。常温での発送となります。  簡易包装でお届けしております。そのため、商品に割れや崩れが生じる場合がございます。  ただし、品質や味には一切問題ございませんので、安心してお召し上がりください。,"2,999円",7.0,https://affiliate.tiktok.com/api/v1/share/ALKnkfrKjcFb,1732221827367142997,product-images/1732221827367142997.jpeg,2026-07-02,2027-06-01,
下町バームクーヘン様 x EnterCommerce,7657843788182112018,下町バームクーヘン,食品,id,【夏の売りつくしSALE】【当店本気の福袋！】【期間限定プレミアムクリームサンド入り】【お得用簡易包装】 スーパージャンボ福袋8種9個入 2026 ※当商品は常温賞味期限約30日です。常温での発送となります。 簡易包装でお届けしております。そのため、商品に割れや崩れが生じる場合がございます。 ただし、品質や味には一切問題ございませんので、安心してお召し上がりください。,"2,999円",7.0,https://affiliate.tiktok.com/api/v1/share/ALKno5Ssu8g3,1732740489701852757,product-images/1732740489701852757.jpeg,2026-07-02,2027-06-01,⚪︎
下町バームクーヘン様 x EnterCommerce,7657843788182112018,下町バームクーヘン,食品,name,【限界メガ盛りチャレンジBOX】【お得用簡易包装】バームクーヘン メガ盛り1kg 大容量の訳ありバームクーヘンメガ盛り切り落とし ※当商品は常温賞味期限約30日です。常温での発送となります。  簡易包装でお届けしております。そのため、商品に割れや崩れが生じる場合がございます。  ただし、品質や味には一切問題ございませんので、安心してお召し上がりください。C,"1,999円",7.0,https://affiliate.tiktok.com/api/v1/share/ALKnkfrLHWMo,1735295991472555605,product-images/1735295991472555605.jpeg,2026-07-02,2027-06-01,⚪︎
下町バームクーヘン様 x EnterCommerce,7657843788182112018,下町バームクーヘン,食品,shopmajor,【限界ギガ盛りチャレンジBOX】【お得用簡易包装】バームクーヘン ギガ盛り2kg 大容量のバームクーヘンギガ盛り切り落とし ※当商品は常温賞味期限約30日です。常温での発送となります。  簡易包装でお届けしております。そのため、商品に割れや崩れが生じる場合がございます。  ただし、品質や味には一切問題ございませんので、安心してお召し上がりください。C,"2,999円",7.0,https://affiliate.tiktok.com/api/v1/share/ALKno5StBHFz,1735295998061872725,product-images/1735295998061872725.jpeg,2026-07-02,2027-06-01,
下町バームクーヘン様 x EnterCommerce,7657843788182112018,下町バームクーヘン,食品,shopmajor,【夏の売りつくしSALE】【特別クーポンで50％OFF】【期間限定プレミアムクリームサンド入り】【お得用簡易包装】スーパージャンボ福袋8種9個入 福袋 2026  ※当商品は常温賞味期限約30日です。常温での発送となります。 簡易包装でお届けしております。そのため、商品に割れや崩れが生じる場合がございます。 ただし、品質や味には一切問題ございませんので、安心してお召し上がりください。,"5,998円",7.0,https://affiliate.tiktok.com/api/v1/share/ALKnkfrLYgfi,1735497457499801173,product-images/1735497457499801173.jpeg,2026-07-02,2027-06-01,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 本格生麺 食べ比べ 12食 セット 大容量 白丸 赤丸 まとめ買い 業務用 博多 とんこつ ラーメン 細麺 生麺 細めん 生めん おうちでIPPUDO,"6,960円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4taSBY,1734509685786314262,product-images/1734509685786314262.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,id,【公式】博多一風堂 ラーメン セット 選べる 人気 4～6食 とんこつ ポスト投函 メール便 お試し 食べ比べ スープ らーめん セット 細麺 白丸 赤丸 替玉 乾麺 中華 味噌 なま 焼き 生麺 博多 豚骨 マラソン 買い回り 訳あり ポッキリ 送料無料,"1,250円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvUKtugG,1734519288141481494,product-images/1734519288141481494.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 本格生麺 食べ比べ 24食 セット 大容量 白丸 赤丸 まとめ買い 業務用 博多 とんこつ ラーメン 細麺 生麺 細めん 生めん おうちでIPPUDO,"13,920円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4trQF7,1734803221706409494,product-images/1734803221706409494.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 人気 ラーメン ギフト 食べ比べ 高級 プレゼント 父の日 母の日 贈答 内祝 誕生日 還暦 コンペ 景品 記念品 賞品 九州 博多 とんこつ 豚骨 らーめん 生めん おうちでIPPUDO,"3,980円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvULBAfD,1734803329264551446,product-images/1734803329264551446.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】一風堂の人気沸騰 調味料 ホット もやし ソース 万能調味料 とんこつ スープ 豚骨 ダシ ホットもやしソース300ml 秘伝のとんこつダシ330g ドレッシング 中華だし チャーハン チャンポン 炒め物 選べる ギフト ギフトボックス 贈答 時短 家事 育児 子育て 調理 おうちでIPPUDO,"1,350円-10,710円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4u8Mx1,1734855961209636374,product-images/1734855961209636374.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】【メガ得30％オフ】博多一風堂 福袋 2026年 ラーメン トッピング 詰め合わせ 新春福袋 グルメ 訳あり ポイント消化 初売り ブラックフライデー 食品 グルメ とんこつ らーめん 豚骨 お取り寄せ お試し ボリュームセット 高菜 ルイボス茶 人気 メガ盛り まとめ買い 共同購入 お試し グルメ,"14,285円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvULSBDA,1734893184549619222,product-images/1734893184549619222.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 白丸ラーメン 本格生麺で店舗の味 5食～12食セット 博多豚骨ラーメン とんこつスープ まとめ買い 博多 九州 とんこつ ラーメン 細麺 細めん おうちでIPPUDO,"3,830円-13,450円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4uPTWU,1734893298837784086,product-images/1734893298837784086.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 赤丸ラーメン 本格生麺で店舗の味 5食～12食セット 博多豚骨ラーメン とんこつスープ まとめ買い 博多 九州 とんこつ ラーメン 細麺 細めん おうちでIPPUDO,"4,130円-14,820円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvULj8iG,1734893424285156886,product-images/1734893424285156886.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 からかラーメン 本格生麺で店舗の味 5食～12食セット 博多豚骨ラーメン とんこつスープ まとめ買い 博多 九州 とんこつ ラーメン 細麺 細めん おうちでIPPUDO,"4,130円-14,820円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4uggnM,1734893877930460694,product-images/1734893877930460694.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 人気ラーメン 3種 3食セット 食べ比べ ギフト 本格生麺 白丸 赤丸 からか 母の日 父の日 2026 贈答 お中元 誕生日 内祝い おみやげ 人気 3種セット 人気 白丸 赤丸 からか 3人前 とんこつ 細麺 細めん 博多 豚骨 らーめん おうちでIPPUDO,"2,550円-5,100円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvUM0K5W,1734926815617254934,product-images/1734926815617254934.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 人気ラーメン 食べ比べ 白丸 赤丸 2人前 乾麺 絹ごし とんこつ ラーメン 博多 豚骨 らーめん 細麺 細めん 時短 簡単調理 おうちでIPPUDO,"1,000円-3,580円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4uxa8z,1734926919265977878,product-images/1734926919265977878.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂1本まるごとチャーシュー 王道のバラチャーシュー 800g 大容量 業務用 お買い得 冷凍 冷凍食品 おかず 豚バラ 角煮 ブロック 冷凍ストック おうちでIPPUDO,"4,980円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvUMHCHp,1735003019523098134,product-images/1735003019523098134.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 店舗の味を完全再現 冷凍ラーメン 白丸元味 チャーシュー付き 冷凍便 選べる 3～6人前 大容量 生麺 生めん お得 業務用 冷凍食品 おうちでIPPUDO,"6,690円-12,600円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4vEdYz,1735013505489864214,product-images/1735013505489864214.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 ひとくち餃子 冷凍食品 選べる大容量 お弁当 おかず 子供 人気 簡単 一口 冷凍食品 おかず 業務用 徳用 ストック おうちでIPPUDO,"5,770円-11,080円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvUMYNox,1735013983016158742,product-images/1735013983016158742.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 博多チャーハン 冷凍 選べる3～10人前 1袋230g 炒飯 大容量 ストック 冷凍食品 お弁当 おかず 子供 人気 簡単 時短 まとめ買い お得 新発売 新商品 おうちでIPPUDO,"3,600円-8,700円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4vVjEA,1735016243007817238,product-images/1735016243007817238.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 話題沸騰中！万能調味料 簡単調理で本格派の味 お試し 選べる2種類 ホットもやしソース パラパラチャーハンの素 節約 博多有名店 送料無料 ピリ辛 ちょい辛 豚骨 とんこつ ドレッシング 爆買,"1,250円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvUMpOpT,1735026456824677910,product-images/1735026456824677910.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 おうちで簡単！冷凍食品おためしセット 餃子 チャーハン ひとくち 餃子 炒飯 冷凍 一口 大容量 冷凍食品 おかず 子供 子ども 弁当 業務用 お取り寄せ お買い得 おうちでIPPUDO,"5,480円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4vmilI,1735027522005468694,product-images/1735027522005468694.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 おうちで簡単！大満足セット 冷凍食品 餃子 チャーハン ひとくち 餃子 炒飯 冷凍 一口 大容量 冷凍食品 おかず 子供 子ども 弁当 業務用 お取り寄せ お買い得 おうちでIPPUDO,"7,880円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvUOCds5,1735027684398630422,product-images/1735027684398630422.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 おうちで本格！ラーメン屋さん 冷凍食品 ラーメン 餃子 チャーハン ひとくち 餃子 炒飯 おためしセット 冷凍 一口 大容量 冷凍食品 おかず 子供 子ども 弁当 業務用 お取り寄せ お買い得 おうちでIPPUDO,"6,780円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO4xA2xY,1735027721631073814,product-images/1735027721631073814.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 おうちで本格！ラーメン屋さん 冷凍食品 ラーメン 餃子 チャーハン ひとくち 餃子 炒飯 おためしセット 冷凍 一口 大容量 冷凍食品 おかず 子供 子ども 弁当 業務用 お取り寄せ お買い得 おうちでIPPUDO,"10,480円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvUOTb2X,1735027965591258646,product-images/1735027965591258646.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 ルイボスティー 人気のルイボス茶 豚骨ラーメンによく合う 1袋15パック入 ヘルシー 健康 おうちでIPPUDO,"1,250円-2,870円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO52NvSK,1735028039043352086,product-images/1735028039043352086.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 辛子たかな 人気のトッピング 高菜 人気 博多 とんこつ ラーメン 九州 らーめん トッピング おうちでIPPUDO,"1,500円-3,600円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8FvUa1iwj,1735028389148984854,product-images/1735028389148984854.jpeg,2026-05-18,2027-04-30,
一風堂様 × EnterCommerce,7641119281443997448,博多一風堂【公式】,食品,kw,【公式】博多一風堂 人気ラーメン2種の2食セット 食べ比べ ギフト 本格生麺 白丸 赤丸 母の日 父の日 2026 贈答 お中元 誕生日 内祝い おみやげ 人気 3種セット 人気 白丸 赤丸 からか 3人前 とんこつ 細麺 細めん 博多 豚骨 らーめん おうちでIPPUDO,"1,990円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8HO52etuN,1735028624052422166,product-images/1735028624052422166.jpeg,2026-05-18,2027-04-30,
LIVE用特別料率キャンペーン,7604793940868908807,防災グッズのchama-cha,生活・雑貨,id,選べる 熱中症対策キット cr-331 10点セット 15点セット クーラーバッグ 応急処置 熱中症対策 グッズ 瞬間冷却剤 水分補給 ゼリー ドリンク 塩分チャージ タブレット 冷却タオル 経口補水液 予防カード 工事現場,"5,980円-7,580円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL8oBwdJe65,1735465314159200087,product-images/1735465314159200087.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,防災グッズのchama-cha,生活・雑貨,id,【クーポンで25%OFF】防災 携帯 おにぎり 24個セット 中身だけ 5年保存 詰め替え用  備蓄用 防災グッズ 保存食 非常食 災害対策 地震対策 防災用品,"9,900円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL9IfNWdEnl,1733636862390011735,product-images/1733636862390011735.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,防災グッズのchama-cha,生活・雑貨,id,防災セット 万能 30点セット 寝袋 付き 1人用 327リュック ウエストポーチ ランタン 集中豪雨 防災グッズ 非常用持出袋 防災リュック 災害対策 防災用品 トイレ地震 保存水 防災 レインコート cr-327 cr-330,"24,800円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL9M17CvcUq,1734319953206871895,product-images/1734319953206871895.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,防災グッズのchama-cha,生活・雑貨,id,【クーポンで30%OFF】CoCo壱番屋監修 尾西 の カレーライス 5食セット 災害食 行動食 レトルト 備蓄 日常食 ５年保存 長期保存 尾西食品,"6,900円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL9MPp8OSKd,1734091889959012183,product-images/1734091889959012183.jpeg,2026-02-09,2027-05-31,
LIVE用特別料率キャンペーン,7604793940868908807,防災グッズのchama-cha,生活・雑貨,id,カイロ 30個 日本製 集中豪雨 防災 7年保証 常備用カイロ 中身だけ まとめ買い 単品 非常用 家族用 備蓄用 防災グッズ 災害対策 防災用品 避難グッズ,"5,500円",7.0,https://affiliate.tiktok.com/api/v1/share/ALL9IfNWuEkD,1734107845486872407,product-images/1734107845486872407.jpeg,2026-02-09,2027-05-31,
